测试情景编号,问题二方案七年利润/元,问题三方案七年利润/元,配对利润差Q3-Q2/元,问题二方案滞销率,问题三方案滞销率
1270,36596277.39136426,41103885.41997622,4507608.028611958,0.27505092807087383,0.10823250450933303
1271,36485331.058320954,40619325.976737946,4133994.918416992,0.27163170747155474,0.11058958846743033
1272,36117212.794857524,40503428.751491815,4386215.9566342905,0.2846315671314498,0.11877137598010021
1273,36577931.858160205,40803058.50384701,4225126.645686805,0.2785783851805427,0.11442073833310587
1274,36591991.354159296,40900095.720920734,4308104.366761439,0.2766171726620734,0.11147471542065504
1275,36044444.56555606,40388290.02628525,4343845.460729197,0.2727517225507083,0.09917777253884809
1276,36081706.30294015,40317080.309062146,4235374.006121993,0.26690893486978456,0.1025911285179537
1277,36682302.35403158,41035995.00825262,4353692.654221043,0.26770954272613984,0.09728806120245068
1278,36431564.22074816,40613562.34699537,4181998.1262472123,0.2830737432970559,0.12149765374397554
1279,36469490.34178596,40692557.53305854,4223067.191272579,0.2695444478086996,0.09806215316287974
1280,36981738.51242777,41313870.39657878,4332131.884151012,0.28191334468967927,0.11736527403978084
1281,35966948.76418004,40282997.594381995,4316048.830201954,0.26878838866307453,0.09985495912624061
1282,36268704.972258486,40622881.8123334,4354176.840074912,0.2799003437591115,0.10919595658601428
1283,35514223.633086205,39828098.71076018,4313875.077673979,0.2716899812481578,0.10131697348400717
1284,36167564.97705588,40445244.881113105,4277679.904057227,0.2697422887866755,0.10515951306646952
1285,36464773.6537783,40749721.494809866,4284947.841031566,0.27226330462353465,0.10571989916660865
1286,36004982.03782723,40308236.86764454,4303254.82981731,0.2801579709866172,0.11370649713069142
1287,36560940.50910106,40845940.29776067,4284999.78865961,0.27719503127296063,0.10472588980862287
1288,36063588.68754339,40344780.74441632,4281192.056872927,0.2691045006174589,0.09689107885774066
1289,36719783.13951083,41057700.21069361,4337917.07118278,0.2726984295888499,0.1067054522474108
1290,37149628.08301971,41175397.51817467,4025769.4351549596,0.26547282690922647,0.10037058214498754
1291,36256883.28407349,40581344.23839555,4324460.954322062,0.27930762811950577,0.10771191023287444
1292,36284481.852902174,40337229.3549694,4052747.502067223,0.27334270586515363,0.10890232255312308
1293,36324282.16493949,40706721.99916738,4382439.83422789,0.27464940974705915,0.10437198530975068
1294,36408040.247108765,40547693.55839908,4139653.3112903163,0.2659999164075085,0.0995289196719001
1295,36215447.14422743,40521285.78372682,4305838.639499389,0.28045630586168896,0.11221937488407512
1296,36920674.62416713,41225245.16453173,4304570.540364601,0.28239426875778995,0.11454035896368595
1297,36126921.03425122,40504891.76464348,4377970.730392262,0.2763044044649709,0.10440478498814615
1298,36583241.92524981,40897962.21933009,4314720.29408028,0.2755572504917694,0.1118477763093232
1299,36006760.03846452,40352150.831473775,4345390.793009259,0.27305343511010305,0.1051009589686429
1300,36305071.969434604,40449268.80662986,4144196.837195255,0.2660942541877629,0.09545978049988299
1301,36571336.562089145,40754392.06091456,4183055.498825416,0.27558150997539677,0.11492470306863242
1302,35963478.27511501,40243555.519207984,4280077.244092971,0.2728392963722815,0.10252809394396843
1303,36276138.75447053,40547228.08707503,4271089.332604505,0.27324950550871613,0.11089548711962335
1304,36726671.335055195,41056666.00269329,4329994.667638093,0.26989053658126627,0.10400562528395368
1305,35934927.44987794,40265664.14789455,4330736.698016606,0.2649049013428959,0.09440675856457383
1306,36511639.63777107,40902280.5459101,4390640.908139028,0.279735991282743,0.114952731796769
1307,36677826.45210179,41075468.715191014,4397642.263089225,0.2807548910656609,0.11006724994740981
1308,36361518.559432365,40541141.60848668,4179623.049054317,0.27706438726772376,0.11227898245549775
1309,36710120.28090378,41026556.784690075,4316436.503786296,0.2779494811444214,0.11177863640920117
1310,36585531.25263236,41112026.47153661,4526495.218904249,0.27838760273240476,0.1068519936616086
1311,36599996.12037522,40991958.74920076,4391962.628825538,0.2795391974904793,0.11204555429684114
1312,36628340.48790109,40916940.90750288,4288600.419601791,0.2826310196030408,0.1163027789354844
1313,35703410.04314662,40154757.66031022,4451347.617163606,0.2775529852877852,0.1024949655893178
1314,36161796.47788528,40345807.09347871,4184010.615593426,0.27397824581499575,0.1081274109518528
1315,36217378.80934714,40325274.47256376,4107895.6632166207,0.27856442174859747,0.11438239945107559
1316,35966029.67217995,40237261.25220935,4271231.580029398,0.2780135508857257,0.10515837192420179
1317,36191031.937374294,40322230.99330219,4131199.055927895,0.27472886480629427,0.10649661707138436
1318,36334951.18158233,40704486.45845853,4369535.276876196,0.2768495228359565,0.11070570186854153
1319,35867707.003351495,40232515.29135434,4364808.288002849,0.2606033358702018,0.08877845607067264
1320,36038424.25366332,39977421.839141004,3938997.5854776874,0.2691577546963145,0.1080162939162984
1321,36910262.14887765,41174735.565610394,4264473.416732743,0.2797050153424669,0.11373298065564669
1322,37258143.07238875,41820382.15155828,4562239.079169527,0.2797679453594254,0.1080636296575221
1323,36163529.10917707,40426185.77098343,4262656.66180636,0.27986456675718874,0.11665031231150744
1324,36575759.82264605,40806378.08386341,4230618.261217356,0.27305923233261714,0.10712577085611837
1325,36677768.32827653,41029563.535873525,4351795.207596995,0.28178278679913005,0.11414539957360766
1326,36043879.28561613,40038875.474453,3994996.1888368726,0.27051143009258194,0.10721748509136751
1327,36618409.67038685,40922349.1524331,4303939.4820462465,0.2782571376095044,0.10969177043229154
1328,36646935.63703972,40930462.086079195,4283526.449039474,0.2699524839329565,0.10148271116819631
1329,36231917.15779325,40600065.11941073,4368147.961617477,0.27731094950247775,0.10670438705448426
1330,35723193.28151813,39904095.14485256,4180901.863334425,0.26794216210704713,0.10250297377719184
1331,36135877.70749417,40558700.46665379,4422822.759159617,0.27957700796048046,0.10682407545114823
1332,36347600.21995521,40492667.87654266,4145067.6565874442,0.27071525571365995,0.10177478659742492
1333,36427566.2678811,40665385.20897849,4237818.941097386,0.28085508897170564,0.1158603014980985
1334,36670221.44551572,41096691.99833956,4426470.552823842,0.28650807767410974,0.11902140388734507
1335,36688275.002319984,41019735.956558906,4331460.954238921,0.2770421073598232,0.10809975007350066
1336,36601711.08537787,41077294.17384369,4475583.088465817,0.2800753534299977,0.10863216584865584
1337,36135440.48084141,40536859.00046532,4401418.519623905,0.2818683427006011,0.11415634202909183
1338,36649332.078804396,41117962.30347482,4468630.224670425,0.27709317170087067,0.10996458178062118
1339,35770529.7485144,40060368.5815109,4289838.8329965025,0.26616880735487836,0.0935080052075654
1340,36672420.04264785,41008131.758193195,4335711.715545341,0.27924721483283604,0.11206196627154191
1341,36117592.76243238,40390518.58863566,4272925.826203279,0.26986182041585627,0.10654853589387196
1342,35799618.24069109,39946001.52294808,4146383.2822569907,0.2751145412236637,0.10856279005963469
1343,35811790.07297744,40203463.29580139,4391673.222823955,0.2797014123954999,0.1085677522277597
1344,36535633.74698492,40748133.74138679,4212499.994401872,0.26676974560665523,0.09884092741821122
1345,36106391.28347732,40320378.57120505,4213987.2877277285,0.279872364512465,0.10709603070996226
1346,36664789.75594926,40927871.17700848,4263081.421059221,0.2661992019177755,0.09686868090733505
1347,36831330.318895295,41139626.61449993,4308296.295604631,0.2780485859031958,0.11189933609912975
1348,36099408.06058164,40485937.02592567,4386528.965344034,0.2749106659695147,0.10430386630760932
1349,36384636.42331275,40793312.956284344,4408676.532971591,0.2812262071432283,0.10797501823724244
1350,36751320.73851125,41303338.169341266,4552017.430830017,0.2697183720189536,0.09260828290550271
1351,35705751.002977625,40116590.44303901,4410839.440061383,0.27143115309514526,0.10402404223295174
1352,37225489.7639184,41634611.9145528,4409122.150634401,0.2678617575103276,0.10700522802736694
1353,36490593.20747869,41018076.12556733,4527482.918088645,0.2882643457990738,0.11849807511233967
1354,36418151.979717515,40766794.82084398,4348642.841126464,0.2789146442202116,0.11013387110875336
1355,36210911.62838265,40418815.35421195,4207903.725829296,0.2864887459653619,0.11959420773841094
1356,35982330.98038691,40262794.61949937,4280463.639112458,0.2821536715061028,0.11597680522904608
1357,36620289.14053386,41017687.43828668,4397398.29775282,0.2773674077142625,0.11312428263285317
1358,36358665.68681827,40734657.976457335,4375992.289639063,0.2800077777213226,0.11180760085584145
1359,36377957.8562358,40704800.3097044,4326842.453468598,0.27560549123111006,0.1092783953016528
1360,37018415.52703757,41526594.375530444,4508178.848492876,0.28738071359356193,0.11615557035198977
1361,36811349.10068996,41064467.58989964,4253118.489209674,0.27925754030659644,0.11197469033970824
1362,36395044.84712282,40647676.25096199,4252631.403839171,0.2642592556564005,0.09303038657066595
1363,36042766.57816267,40296619.316026896,4253852.737864226,0.26907974595336137,0.1016354185617619
1364,36015590.906013526,40042243.31327957,4026652.407266043,0.27566194429245167,0.1154187370566309
1365,36649294.8616149,40950622.92836338,4301328.066748485,0.2739624519363149,0.10861898479426838
1366,36388804.540922284,40695120.117799185,4306315.576876901,0.2692731068853921,0.10157839619242257
1367,36648343.59318817,40993124.11045736,4344780.517269194,0.2672821534318857,0.09869262812117177
1368,36768431.8690681,41061074.959310405,4292643.090242304,0.2669566373337809,0.10430984065310948
1369,36510655.37051203,40795968.44396726,4285313.073455229,0.2778015864676774,0.11058678881732245
1370,36740456.246579565,41106105.28844855,4365649.041868985,0.2808824077639333,0.11261135239108849
1371,36270003.51667418,40615419.39987914,4345415.883204959,0.2723743174925076,0.10041880327931071
1372,36090080.02228678,40387111.69336282,4297031.671076037,0.27465810103441207,0.10389421994486034
1373,36456339.82974088,40751519.39470668,4295179.564965799,0.2768010784355898,0.11397128880119584
1374,36341851.66904929,40613524.904323794,4271673.235274501,0.27735025528994295,0.10672749242252595
1375,36305292.176005766,40455298.33339336,4150006.157387592,0.2673242061042582,0.10252798899317811
1376,36664266.41040684,40854795.531455874,4190529.1210490316,0.2721855751849536,0.10585045370350138
1377,36971456.39520865,41426778.32450827,4455321.929299623,0.282423157196156,0.11304974353908043
1378,36893952.47717061,41136886.79552374,4242934.318353131,0.2738140765078413,0.10926223186002426
1379,36235632.766503185,40463290.14136219,4227657.374859005,0.27664231598863137,0.10644283957172285
1380,35988426.293095976,40191406.22571486,4202979.932618886,0.26680854975294144,0.10143482119824668
1381,36554516.63442784,40851553.05854924,4297036.424121402,0.27744015729759597,0.10959674935425782
1382,36265697.95553479,40686901.58779693,4421203.632262133,0.27973558999769527,0.11125165792035908
1383,35982900.03868537,40295423.346234865,4312523.307549499,0.28093219818155984,0.10982429263921822
1384,36320200.546169795,40606779.43676168,4286578.890591882,0.2709180217340408,0.10190602225481697
1385,35835539.25730844,40257565.12887495,4422025.871566512,0.28736142017232835,0.12071467327846527
1386,36526690.260507576,40861405.98518831,4334715.724680737,0.2736922926285747,0.10674163743421293
1387,36449595.83335492,40735647.35317121,4286051.519816287,0.27696602441237433,0.10640437860876274
1388,36306603.719492234,40667300.37574553,4360696.656253293,0.27556510966281933,0.10672162207451391
1389,35767750.478590235,40190242.32641372,4422491.847823486,0.282247355292059,0.10898638409556156
1390,36328278.85909734,40587624.31335659,4259345.454259254,0.26865485688688,0.09777074591826486
1391,36039264.183962755,40216276.162349425,4177011.9783866704,0.2791874159908937,0.1180411594768421
1392,36551622.66382461,40932000.956120126,4380378.292295516,0.2780510149775988,0.11020497480655651
1393,36767193.69495613,41075405.17318223,4308211.478226095,0.2680714155965749,0.09986970607349398
1394,35984069.59062542,40434587.22637202,4450517.635746598,0.2802767454105817,0.11221517965854615
1395,36535783.66743931,40774700.282836825,4238916.615397513,0.2746512927381668,0.10758034052526058
1396,35876168.58286154,40390004.36319559,4513835.780334048,0.273154234141623,0.1028220880900501
1397,36648155.61581991,41116300.06406382,4468144.448243909,0.27748614145988093,0.10524472246333413
1398,36179982.83805615,40545924.877217665,4365942.039161518,0.26873532491088853,0.09831843932982758
1399,35860670.397660986,40241238.63189712,4380568.234236136,0.2845653877338531,0.11828540631954872
1400,36239211.174865305,40635096.99205986,4395885.817194551,0.28423351305658806,0.11883997048683026
1401,36306348.861939184,40578818.91105129,4272470.049112104,0.2806941404316243,0.11549211377718965
1402,36159600.12016139,40325202.32618882,4165602.206027426,0.27567483364773204,0.10589603716756557
1403,35905647.058357134,40085521.21191743,4179874.1535602957,0.2722156689139372,0.10801841556374976
1404,36941062.959955186,41274952.25811812,4333889.298162937,0.27630077529543107,0.10566321171588033
1405,36212617.67348583,40380785.22417174,4168167.5506859124,0.2775691259711748,0.11358248524740697
1406,36064102.72709305,40399962.6165572,4335859.889464155,0.27556424763147414,0.10358709583592308
1407,35718930.8175966,40005506.810107134,4286575.992510535,0.2681633614584233,0.09821278707965192
1408,36449666.3884184,40923984.7830281,4474318.394609705,0.2802578119841129,0.10659121043161754
1409,36369759.33350322,40784141.152196184,4414381.818692967,0.27707588856972515,0.11106652001733273
1410,35958100.43124387,40325044.07985826,4366943.648614392,0.2677941032823161,0.09850775577267162
1411,36329896.30772864,40849237.89981103,4519341.592082389,0.28291854624562107,0.11521020773508196
1412,36608371.487652875,40942829.89206608,4334458.404413201,0.2703301271891366,0.10650636747103558
1413,36522928.94122927,40901384.829964295,4378455.888735026,0.27929106326790515,0.11196694049757386
1414,36191525.004271984,40464900.721796066,4273375.7175240815,0.27621838662391035,0.10906141828807607
1415,36701193.07638556,41103374.43550192,4402181.359116361,0.27496966263846756,0.1060208224390853
1416,36808345.52883213,41156217.01173194,4347871.482899807,0.27182541340813626,0.10706698185859138
